,electricity,date,timestamp,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),전운량(10분위),시정(10m),지면온도(°C)
1471,4780.437422429535,2,1552460400.0,1.0,1.0,250,60,3.9,-5.9,1012.0,1021.1,0.0,2000,-3.7
1472,5352.036231419585,2,1552464000.0,1.6,1.0,180,63,4.3,-4.6,1012.9,1022.0,0.0,2000,-2.2
1473,5781.160264509221,2,1552467600.0,4.1,2.2,250,51,4.2,-5.1,1013.4,1022.4,0.0,1974,2.1
1474,5930.759076914027,2,1552471200.0,5.6,2.5,230,48,4.4,-4.5,1013.6,1022.6,0.0,2000,12.8
1475,5880.100934609605,2,1552474800.0,8.2,4.0,270,42,4.6,-3.9,1013.3,1022.2,6.0,1997,14.4
1476,5806.7036624499315,2,1552478400.0,8.7,3.5,270,34,3.8,-6.3,1013.4,1022.3,5.0,1975,16.3
1477,5798.667544386469,2,1552482000.0,9.0,3.3,340,28,3.2,-8.5,1013.1,1021.9,4.0,1980,20.0
1478,5800.343365267577,2,1552485600.0,9.3,3.5,290,19,2.2,-13.2,1012.8,1021.6,2.0,2000,19.4
1479,5767.232829166876,2,1552489200.0,9.5,3.2,290,15,1.8,-15.9,1012.8,1021.6,1.0,2000,19.4
1480,5734.740447283758,2,1552492800.0,9.6,3.1,270,16,1.9,-15.0,1013.0,1021.8,0.0,2000,17.3
1481,5706.449367423021,2,1552496400.0,8.7,2.7,290,14,1.6,-17.3,1013.7,1022.6,0.0,2000,12.5
1482,5606.197573524252,2,1552500000.0,7.5,2.3,290,20,2.1,-14.0,1014.4,1023.3,0.0,2000,6.2
1483,5431.240076377428,2,1552503600.0,6.3,1.1,320,29,2.8,-10.4,1015.3,1024.3,0.0,2000,2.5
1484,5257.029505223427,2,1552507200.0,5.7,1.1,290,38,3.5,-7.5,1015.6,1024.6,0.0,2000,0.9
1485,5098.057762668841,2,1552510800.0,5.1,0.5,320,39,3.4,-7.7,1015.6,1024.6,0.0,2000,-0.6
1486,4924.989353046649,2,1552514400.0,4.4,0.2,0,45,3.8,-6.5,1015.6,1024.6,0.0,2000,-1.4
1487,4752.891030986924,2,1552518000.0,3.9,0.4,0,48,3.9,-6.1,1016.1,1025.2,0.0,2000,-2.1
1488,4615.296377944804,3,1552521600.0,3.3,1.2,250,56,4.3,-4.6,1016.4,1025.5,0.0,2000,-1.3
1489,4498.223556664468,3,1552525200.0,3.0,0.0,0,56,4.2,-4.9,1016.4,1025.5,0.0,2000,-1.7
1490,4403.385700843627,3,1552528800.0,2.9,0.9,200,59,4.4,-4.3,1016.4,1025.5,0.0,2000,-1.9
1491,4348.410889457314,3,1552532400.0,2.2,0.5,200,63,4.5,-4.1,1016.4,1025.5,2.0,2000,-2.4
1492,4343.305512726336,3,1552536000.0,1.8,0.0,0,67,4.7,-3.6,1016.3,1025.4,7.0,2000,-2.8
1493,4401.549059179717,3,1552539600.0,1.2,0.0,0,75,5.0,-2.7,1016.7,1025.9,7.0,1907,-3.0
1494,4558.389207875585,3,1552543200.0,0.8,1.3,50,77,5.0,-2.7,1016.8,1026.0,4.0,2000,-3.3
1495,4887.021218714401,3,1552546800.0,0.3,0.0,0,78,4.9,-3.0,1017.2,1026.4,4.0,2000,-3.6
1496,5330.533732109779,3,1552550400.0,1.3,0.0,0,79,5.3,-1.9,1017.1,1026.3,2.0,1662,-2.1
1497,5704.869789661176,3,1552554000.0,3.3,1.0,230,69,5.4,-1.8,1017.5,1026.6,2.0,1653,4.0
1498,5877.462356909604,3,1552557600.0,5.6,1.4,230,56,5.1,-2.5,1017.5,1026.5,2.0,1736,14.1
1499,5844.932941616709,3,1552561200.0,7.9,1.7,180,45,4.8,-3.3,1016.6,1025.5,2.0,1817,19.2
1500,5727.190123023,3,1552564800.0,9.8,1.5,250,39,4.7,-3.5,1016.0,1024.8,0.0,2000,23.4
1501,5614.8329068378935,3,1552568400.0,11.5,1.0,250,37,5.0,-2.7,1015.4,1024.2,0.0,1990,27.2
1502,5520.5996435768975,3,1552572000.0,11.9,1.2,250,28,3.9,-6.0,1014.2,1023.0,0.0,2000,29.0
1503,5456.937137568914,3,1552575600.0,13.4,1.7,270,22,3.4,-7.9,1013.7,1022.4,0.0,2000,27.7
1504,5432.366959834857,3,1552579200.0,13.8,1.7,290,22,3.5,-7.5,1013.3,1022.0,0.0,1874,23.3
1505,5428.8286005761165,3,1552582800.0,12.7,3.7,270,28,4.1,-5.3,1013.5,1022.2,0.0,1929,17.2
1506,5407.3381170131015,3,1552586400.0,11.2,3.6,250,35,4.6,-3.7,1013.6,1022.4,0.0,2000,10.5
1507,5331.008007208324,3,1552590000.0,9.6,3.6,230,36,4.3,-4.7,1014.1,1022.9,0.0,2000,5.9
1508,5209.656498665562,3,1552593600.0,8.7,2.9,230,25,2.8,-10.2,1014.6,1023.5,0.0,2000,3.8
1509,5074.41434524807,3,1552597200.0,7.9,2.3,200,34,3.6,-7.0,1015.2,1024.1,0.0,2000,2.3
1510,4897.225371870383,3,1552600800.0,7.1,2.0,160,41,4.2,-5.2,1015.6,1024.5,0.0,2000,1.9
1511,4704.0185316469715,3,1552604400.0,6.8,1.3,180,59,5.8,-0.6,1015.8,1024.8,0.0,1991,1.3
1512,4571.952181689512,4,1552608000.0,6.2,1.1,180,61,5.8,-0.7,1015.5,1024.5,0.0,1991,0.7
1513,4471.219069805741,4,1552611600.0,5.8,1.1,180,66,6.1,0.0,1015.2,1024.2,1.0,1936,0.5
1514,4368.480132412132,4,1552615200.0,6.5,1.5,200,69,6.7,1.2,1014.8,1023.8,4.0,1974,3.0
1515,4299.699090006683,4,1552618800.0,6.7,1.3,200,76,7.4,2.7,1014.0,1022.9,8.0,1977,3.9
1516,4301.777611063732,4,1552622400.0,6.4,1.8,230,82,7.8,3.5,1013.4,1022.4,9.0,1718,2.9
1517,4393.132158624491,4,1552626000.0,6.5,2.6,200,90,8.7,4.9,1012.8,1021.7,10.0,1505,4.4
1518,4596.8780681256,4,1552629600.0,6.2,4.0,200,96,9.1,5.6,1012.6,1021.6,10.0,1296,4.8
1519,4940.141223742283,4,1552633200.0,6.7,3.5,230,95,9.3,5.9,1012.4,1021.3,10.0,1355,5.1
1520,5330.183378559486,4,1552636800.0,7.1,3.1,200,94,9.4,6.1,1012.6,1021.5,10.0,1260,6.1
1521,5577.4811934175,4,1552640400.0,8.0,2.4,230,92,9.8,6.7,1012.7,1021.6,10.0,1001,8.7
1522,5620.188782263129,4,1552644000.0,9.1,2.5,230,89,10.2,7.3,1012.3,1021.1,8.0,894,12.7
1523,5547.812878646487,4,1552647600.0,10.4,3.2,230,68,8.5,4.7,1011.8,1020.6,8.0,808,16.5
1524,5483.977366983252,4,1552651200.0,12.0,3.6,230,60,8.4,4.4,1011.0,1019.7,7.0,820,24.0
1525,5459.9986688490635,4,1552654800.0,11.2,4.3,230,58,7.7,3.2,1009.3,1018.1,10.0,968,19.0
1526,5416.432613983994,4,1552658400.0,10.1,1.5,290,75,9.2,5.8,1009.2,1018.0,8.0,792,18.0
1527,5354.019783726613,4,1552662000.0,12.0,3.8,250,53,7.4,2.7,1008.1,1016.8,6.0,959,18.5
1528,5321.91094195354,4,1552665600.0,12.0,5.9,230,43,6.0,-0.2,1007.2,1015.9,7.0,1674,15.1
1529,5296.103844127829,4,1552669200.0,10.2,5.2,250,54,6.7,1.2,1007.3,1016.1,8.0,855,12.2
1530,5208.704705617219,4,1552672800.0,7.1,3.6,290,54,5.5,-1.5,1008.7,1017.6,6.0,1968,7.1
1531,5086.974372158975,4,1552676400.0,5.6,3.0,290,54,4.9,-2.9,1009.3,1018.2,0.0,2000,3.4
1532,4987.33948607987,4,1552680000.0,4.7,3.3,290,61,5.2,-2.1,1009.7,1018.7,10.0,2000,2.4
1533,4881.929045446752,4,1552683600.0,4.2,2.9,290,56,4.6,-3.8,1010.2,1019.2,6.0,2000,1.1
1534,4758.611635591713,4,1552687200.0,4.3,3.0,290,57,4.8,-3.4,1010.6,1019.6,9.0,2000,1.7
1535,4656.54897707878,4,1552690800.0,4.5,2.9,290,58,4.9,-3.0,1010.4,1019.4,9.0,2000,2.4
1536,4563.769046605411,5,1552694400.0,3.9,2.5,270,75,6.1,-0.1,1010.2,1019.2,10.0,1991,1.8
1537,4436.221883533447,5,1552698000.0,4.5,1.5,270,76,6.4,0.6,1011.1,1020.1,10.0,1523,2.9
1538,4298.845214818459,5,1552701600.0,4.3,1.4,360,80,6.6,1.1,1012.0,1021.0,10.0,1178,3.0
1539,4220.558883880789,5,1552705200.0,4.1,2.7,320,82,6.7,1.2,1012.1,1021.1,7.0,1296,1.8
1540,4218.589074740854,5,1552708800.0,4.1,1.3,290,80,6.5,0.9,1012.1,1021.1,8.0,1341,1.9
1541,4278.991553534431,5,1552712400.0,4.0,0.9,290,80,6.5,0.8,1012.7,1021.7,8.0,1330,2.3
1542,4411.331774667033,5,1552716000.0,4.1,1.3,270,79,6.4,0.7,1013.8,1022.8,8.0,1278,2.4
1543,4710.8507441108295,5,1552719600.0,4.3,1.6,360,74,6.1,0.0,1014.2,1023.2,8.0,1245,2.5
1544,5170.310846460878,5,1552723200.0,4.6,1.1,340,71,6.0,-0.2,1014.8,1023.8,9.0,1328,4.2
1545,5502.247587450808,5,1552726800.0,5.2,0.3,0,67,5.9,-0.4,1014.6,1023.6,9.0,1403,8.2
1546,5589.734025663062,5,1552730400.0,6.6,1.4,230,61,6.0,-0.3,1014.5,1023.5,5.0,1305,15.0
1547,5583.573015310508,5,1552734000.0,7.2,1.8,200,54,5.5,-1.5,1014.4,1023.3,3.0,1447,19.7
1548,5583.1766265813685,5,1552737600.0,9.7,1.6,290,47,5.7,-1.0,1014.0,1022.8,0.0,1580,25.5
1549,5595.296840841001,5,1552741200.0,10.8,1.2,250,44,5.7,-0.9,1012.9,1021.7,0.0,1776,27.7
1550,5567.811602673227,5,1552744800.0,12.0,3.9,200,43,6.0,-0.2,1011.7,1020.4,0.0,1915,30.8
1551,5505.748924566372,5,1552748400.0,13.0,2.1,200,38,5.7,-1.0,1010.9,1019.6,0.0,1983,29.0
1552,5441.6329644855105,5,1552752000.0,13.1,4.6,230,31,4.7,-3.6,1010.7,1019.4,0.0,2000,24.4
1553,5337.816971204705,5,1552755600.0,11.9,4.3,250,34,4.8,-3.4,1010.7,1019.4,0.0,2000,17.8
1554,5177.379073792017,5,1552759200.0,9.9,3.6,250,46,5.6,-1.2,1011.2,1020.0,0.0,2000,10.9
1555,5014.103362285019,5,1552762800.0,8.4,3.1,250,57,6.2,0.3,1011.3,1020.2,0.0,1997,6.5
1556,4886.979943595992,5,1552766400.0,7.5,2.4,250,66,6.8,1.5,1011.9,1020.8,0.0,1810,4.8
1557,4784.613886222369,5,1552770000.0,6.7,2.7,250,66,6.4,0.7,1012.4,1021.3,0.0,1850,3.6
1558,4696.280009458633,5,1552773600.0,6.0,1.3,250,65,6.1,0.0,1012.6,1021.6,0.0,1970,2.5
1559,4618.1797565623665,5,1552777200.0,6.1,0.9,230,68,6.4,0.6,1012.6,1021.6,0.0,1970,1.9
1560,4529.184254112087,6,1552780800.0,5.4,1.3,160,67,6.0,-0.2,1012.4,1021.4,0.0,1990,2.1
1561,4405.020357775307,6,1552784400.0,6.1,0.0,0,66,6.2,0.2,1012.6,1021.6,1.0,1940,3.8
1562,4277.034284960059,6,1552788000.0,5.8,0.2,0,72,6.6,1.1,1012.9,1021.9,1.0,1540,4.4
1563,4198.879011564694,6,1552791600.0,5.4,0.5,270,75,6.7,1.3,1012.7,1021.7,7.0,1390,1.7
1564,4167.12721726279,6,1552795200.0,4.7,0.3,0,84,7.2,2.2,1012.8,1021.8,3.0,1060,0.5
1565,4142.743739651748,6,1552798800.0,4.2,0.0,0,85,7.0,1.8,1013.1,1022.1,3.0,1100,0.1
1566,4116.828725434377,6,1552802400.0,3.8,0.4,0,90,7.2,2.3,1013.7,1022.7,0.0,904,-0.9
1567,4132.5030818889945,6,1552806000.0,3.1,0.0,0,92,7.0,1.9,1014.2,1023.3,0.0,840,-0.8
1568,4187.508663218906,6,1552809600.0,4.1,0.0,0,91,7.4,2.7,1015.3,1024.3,0.0,797,1.3
1569,4214.1385274737895,6,1552813200.0,7.1,1.3,50,74,7.4,2.7,1016.0,1024.9,0.0,1431,11.3
1570,4198.912963366128,6,1552816800.0,8.2,0.7,250,59,6.4,0.6,1016.2,1025.1,0.0,1781,18.3
1571,4169.540741534759,6,1552820400.0,10.0,2.0,20,48,5.9,-0.5,1016.5,1025.4,0.0,1974,24.2
1572,4131.117880368777,6,1552824000.0,11.9,1.9,320,32,4.4,-4.3,1016.2,1025.0,0.0,1982,28.9
1573,4101.28546849274,6,1552827600.0,13.2,2.4,360,26,3.9,-5.9,1015.7,1024.4,0.0,2000,32.3
1574,4113.409826286338,6,1552831200.0,14.0,2.0,270,29,4.6,-3.7,1014.9,1023.6,0.0,2000,33.4
1575,4174.613780106136,6,1552834800.0,13.4,2.7,320,27,4.2,-5.2,1014.4,1023.1,0.0,2000,29.6
1576,4268.120720099786,6,1552838400.0,13.3,2.2,360,22,3.3,-8.0,1014.2,1022.9,0.0,2000,25.1
1577,4366.652212726069,6,1552842000.0,12.1,2.4,360,20,2.8,-10.2,1014.4,1023.2,0.0,2000,18.2
1578,4445.695483586624,6,1552845600.0,10.7,2.3,360,23,3.0,-9.6,1014.7,1023.5,0.0,2000,11.0
1579,4506.224391520172,6,1552849200.0,9.4,2.2,20,27,3.2,-8.6,1015.1,1023.9,0.0,2000,6.2
1580,4524.943653602961,6,1552852800.0,8.2,0.8,20,31,3.4,-7.9,1015.8,1024.7,5.0,2000,4.1
1581,4481.715058128877,6,1552856400.0,7.4,0.9,50,34,3.5,-7.4,1015.7,1024.6,6.0,2000,2.4
1582,4411.270942474846,6,1552860000.0,6.3,2.8,50,37,3.5,-7.3,1015.7,1024.7,5.0,2000,1.2
1583,4345.4714058814325,6,1552863600.0,6.5,1.3,50,36,3.5,-7.5,1015.8,1024.8,6.0,2000,0.6
1584,4292.239982784973,0,1552867200.0,5.2,1.2,50,40,3.5,-7.3,1015.7,1024.7,3.0,2000,0.0
1585,4237.7146433375365,0,1552870800.0,5.0,1.1,50,40,3.5,-7.5,1015.3,1024.3,6.0,2000,-0.6
1586,4166.156817233371,0,1552874400.0,4.0,0.6,20,48,3.9,-6.0,1015.0,1024.0,5.0,2000,-1.0
1587,4097.2265739587465,0,1552878000.0,3.4,0.3,0,57,4.4,-4.3,1014.8,1023.9,5.0,2000,-1.7
1588,4070.9300963056835,0,1552881600.0,2.7,0.0,0,62,4.6,-3.8,1014.3,1023.4,8.0,2000,-1.5
1589,4077.38496536202,0,1552885200.0,2.6,1.0,250,60,4.4,-4.3,1014.0,1023.1,5.0,2000,-1.9
1590,4058.7723168250795,0,1552888800.0,2.1,0.0,0,63,4.5,-4.2,1013.8,1022.9,2.0,2000,-1.6
1591,4005.288927406466,0,1552892400.0,1.8,0.0,0,67,4.7,-3.6,1014.0,1023.1,8.0,2000,-1.4
1592,3976.373224771752,0,1552896000.0,2.7,0.0,0,67,5.0,-2.8,1014.3,1023.4,4.0,2000,2.0
1593,3982.490719730093,0,1552899600.0,4.3,0.1,0,59,4.9,-3.0,1014.7,1023.7,3.0,1958,9.2
1594,3993.9800204713397,0,1552903200.0,6.9,0.7,250,50,5.0,-2.8,1014.1,1023.0,7.0,1928,15.8
1595,4014.5430323427327,0,1552906800.0,9.7,0.8,290,43,5.2,-2.2,1013.3,1022.1,7.0,1951,20.3
1596,4032.493597456516,0,1552910400.0,13.2,1.9,250,31,4.7,-3.5,1012.7,1021.4,7.0,1972,32.4
1597,4051.1140084447215,0,1552914000.0,12.8,3.4,200,34,5.0,-2.6,1011.7,1020.4,9.0,2000,24.9
1598,4092.823994419718,0,1552917600.0,14.6,2.2,250,32,5.3,-1.9,1010.4,1019.0,9.0,2000,28.1
1599,4165.104111255946,0,1552921200.0,13.9,2.3,230,33,5.2,-2.1,1009.4,1018.0,10.0,2000,22.3
1600,4259.725115930632,0,1552924800.0,13.7,2.6,250,33,5.2,-2.3,1009.3,1017.9,9.0,2000,19.5
1601,4367.465190099845,0,1552928400.0,14.3,2.5,230,29,4.7,-3.5,1008.8,1017.4,6.0,2000,18.7
1602,4487.422438029435,0,1552932000.0,13.2,2.4,230,33,5.0,-2.7,1008.5,1017.2,6.0,2000,12.8
1603,4581.016890457762,0,1552935600.0,12.6,2.1,230,33,4.8,-3.2,1008.5,1017.2,9.0,2000,9.2
1604,4604.606250532821,0,1552939200.0,11.7,2.9,200,31,4.2,-4.9,1008.9,1017.6,9.0,2000,7.8
1605,4573.749954464043,0,1552942800.0,10.7,2.0,230,40,5.2,-2.3,1009.2,1018.0,9.0,2000,6.5
1606,4505.743947035378,0,1552946400.0,10.0,1.4,230,44,5.4,-1.7,1009.5,1018.3,9.0,2000,4.9
1607,4420.936211565764,0,1552950000.0,9.4,1.8,230,49,5.8,-0.7,1009.3,1018.1,8.0,2000,4.0
1608,4351.387615085642,1,1552953600.0,8.5,1.1,230,53,5.9,-0.5,1008.7,1017.5,8.0,2000,3.3
1609,4268.801345584684,1,1552957200.0,7.6,1.0,250,57,6.0,-0.3,1008.5,1017.4,8.0,1991,2.1
1610,4189.7757940562615,1,1552960800.0,6.8,1.0,250,62,6.1,0.0,1008.5,1017.4,5.0,1892,1.4
1611,4167.863639583403,1,1552964400.0,5.9,0.0,0,65,6.1,-0.1,1008.1,1017.0,7.0,1744,0.4
1612,4190.606132153271,1,1552968000.0,5.2,0.7,270,67,5.9,-0.4,1007.7,1016.7,0.0,1772,-0.4
1613,4257.918765087175,1,1552971600.0,4.4,0.4,0,73,6.1,0.0,1007.9,1016.9,0.0,1387,-0.8
1614,4443.336883566867,1,1552975200.0,4.0,0.0,0,77,6.2,0.3,1008.6,1017.6,0.0,1462,-1.4
1615,4829.286300181046,1,1552978800.0,3.4,0.0,0,80,6.2,0.2,1009.0,1018.0,0.0,1349,-1.1
1616,5310.121264156628,1,1552982400.0,4.7,0.0,0,76,6.5,0.8,1009.8,1018.8,0.0,1371,2.0
1617,5650.686957820261,1,1552986000.0,6.4,1.2,230,69,6.6,1.1,1010.6,1019.5,0.0,1281,11.5
1618,5763.853682144911,1,1552989600.0,9.4,0.7,200,53,6.2,0.2,1010.6,1019.4,0.0,1587,19.7
1619,5717.406824421968,1,1552993200.0,13.0,1.0,200,37,5.6,-1.3,1010.3,1019.0,0.0,1900,27.2
1620,5624.216331948969,1,1552996800.0,14.8,1.4,250,42,7.0,1.9,1010.0,1018.6,0.0,1864,32.5
1621,5546.263704510072,1,1553000400.0,16.1,1.9,200,39,7.1,2.1,1009.3,1017.9,0.0,1820,35.2
1622,5499.7816858643055,1,1553004000.0,17.9,2.0,270,38,7.7,3.3,1008.7,1017.2,0.0,1258,34.5
1623,5494.651923139512,1,1553007600.0,19.0,1.3,320,42,9.2,5.7,1008.1,1016.5,0.0,830,32.5
1624,5481.732479025986,1,1553011200.0,18.4,1.6,340,42,8.8,5.2,1008.0,1016.5,0.0,736,27.2
1625,5415.673132014861,1,1553014800.0,17.7,1.5,290,44,8.8,5.2,1007.7,1016.2,0.0,760,21.6
1626,5314.717716096824,1,1553018400.0,16.3,1.8,270,48,8.8,5.2,1007.9,1016.5,0.0,705,15.2
1627,5222.1335198712895,1,1553022000.0,14.5,1.8,270,57,9.3,6.0,1009.2,1017.8,0.0,872,11.0
1628,5128.615512015958,1,1553025600.0,12.8,0.1,0,65,9.5,6.3,1009.3,1018.0,0.0,887,8.5
1629,4973.631875973254,1,1553029200.0,12.1,0.0,0,70,9.8,6.7,1009.9,1018.6,0.0,780,7.0
1630,4766.8994195263695,1,1553032800.0,11.9,0.1,0,74,10.3,7.4,1010.0,1018.7,0.0,655,5.9
1631,4576.807163713644,1,1553036400.0,10.8,1.1,20,80,10.3,7.4,1009.9,1018.7,4.0,622,5.5
1632,4434.079090223265,2,1553040000.0,10.4,0.8,20,80,10.0,7.0,1010.1,1018.9,3.0,538,5.3
1633,4340.666655928228,2,1553043600.0,9.7,0.5,230,89,10.6,7.9,1010.0,1018.8,10.0,402,5.6
1634,4262.3673180167625,2,1553047200.0,9.3,0.2,0,90,10.5,7.7,1009.8,1018.6,7.0,375,4.4
1635,4196.774161889782,2,1553050800.0,8.6,0.0,0,92,10.2,7.3,1009.0,1017.8,9.0,352,4.1
1636,4207.348473450078,2,1553054400.0,8.5,0.0,0,92,10.2,7.2,1008.5,1017.3,9.0,356,4.6
1637,4291.569623347331,2,1553058000.0,8.5,0.0,0,92,10.2,7.2,1007.2,1016.0,9.0,400,4.2
1638,4434.7044557439385,2,1553061600.0,8.1,0.2,0,91,9.8,6.7,1006.6,1015.4,9.0,363,3.9
1639,4721.250987506542,2,1553065200.0,7.9,0.1,0,92,9.7,6.6,1006.6,1015.4,6.0,359,4.6
1640,5138.315176337802,2,1553068800.0,8.9,0.0,0,88,10.0,7.0,1007.1,1015.9,9.0,372,7.2
1641,5450.488548932673,2,1553072400.0,10.1,0.5,50,82,10.1,7.1,1006.4,1015.2,9.0,381,10.0
1642,5516.329059530885,2,1553076000.0,12.0,0.5,230,73,10.2,7.3,1007.0,1015.7,9.0,423,14.4
1643,5404.642110849791,2,1553079600.0,13.9,0.5,20,60,9.5,6.2,1005.8,1014.4,9.0,496,16.1
1644,5239.548884259673,2,1553083200.0,16.5,2.0,180,42,7.8,3.5,1004.0,1012.5,10.0,729,17.6
1645,5125.794644430403,2,1553086800.0,16.7,3.9,180,36,6.8,1.5,1004.0,1012.5,10.0,1140,15.5
1646,5055.290713773262,2,1553090400.0,15.9,3.9,160,46,8.2,4.2,1003.5,1012.0,10.0,1029,13.5
1647,4991.269210684555,2,1553094000.0,14.6,4.8,180,55,9.1,5.6,999.5,1008.0,10.0,1859,12.9
1648,4961.102789378094,2,1553097600.0,14.5,4.9,200,64,10.5,7.7,999.5,1008.0,10.0,1981,11.2
1649,4966.899130744225,2,1553101200.0,14.0,4.7,160,59,9.4,6.1,997.5,1006.0,10.0,2000,10.4
1650,4955.286395405113,2,1553104800.0,13.0,4.4,180,83,12.4,10.1,997.0,1005.6,10.0,1289,10.3
1651,4894.594690421225,2,1553108400.0,12.1,2.6,200,98,13.7,11.7,996.3,1004.9,10.0,357,10.4
1652,4809.531868718746,2,1553112000.0,13.2,4.0,180,99,15.0,13.0,996.7,1005.3,10.0,677,11.1
1653,4715.31619532986,2,1553115600.0,14.0,4.0,180,99,15.8,13.8,994.6,1003.1,10.0,1105,11.7
1654,4591.0070843567155,2,1553119200.0,14.2,4.2,200,99,16.0,14.0,995.3,1003.8,10.0,299,12.1
1655,4434.987461731012,2,1553122800.0,15.3,6.4,230,99,17.2,15.1,994.9,1003.4,10.0,602,12.7
1656,4296.998261562526,3,1553126400.0,15.4,7.6,230,99,17.3,15.2,994.8,1003.3,10.0,390,13.3
1657,4199.4032375673305,3,1553130000.0,14.6,5.6,200,99,16.4,14.4,994.8,1003.3,5.0,265,12.9
1658,4105.001061085717,3,1553133600.0,13.9,3.9,230,99,15.7,13.7,995.4,1003.9,9.0,191,12.4
1659,4015.8188476593414,3,1553137200.0,12.6,3.8,250,99,14.4,12.4,995.6,1004.2,10.0,335,11.6
1660,3986.021728821352,3,1553140800.0,10.9,5.6,250,99,12.9,10.7,996.9,1005.6,10.0,570,10.6
1661,4046.8045037350093,3,1553144400.0,9.5,2.3,250,99,11.7,9.3,998.2,1006.9,10.0,789,9.4
1662,4208.623523306306,3,1553148000.0,8.7,2.4,250,99,11.1,8.5,998.5,1007.2,10.0,1576,8.7
1663,4504.963708634754,3,1553151600.0,8.6,1.5,250,99,11.0,8.4,998.7,1007.4,10.0,655,8.5
1664,4911.973576885428,3,1553155200.0,8.6,1.4,270,99,11.0,8.4,999.4,1008.1,10.0,482,8.7
1665,5282.723961673653,3,1553158800.0,8.8,1.5,290,98,11.0,8.4,1000.5,1009.2,10.0,1934,9.2
1666,5476.124696061905,3,1553162400.0,9.2,1.6,270,99,11.5,9.0,1001.3,1010.0,10.0,797,10.2
1667,5509.764343691632,3,1553166000.0,9.7,2.1,320,98,11.7,9.3,1000.9,1009.6,10.0,1268,11.3
1668,5495.879490203578,3,1553169600.0,9.5,2.6,290,97,11.5,9.0,1001.4,1010.1,10.0,556,12.0
1669,5493.599152372211,3,1553173200.0,10.1,1.6,360,91,11.2,8.6,1002.2,1010.9,10.0,1052,13.0
1670,5493.723071832121,3,1553176800.0,12.0,2.6,360,68,9.5,6.2,1002.2,1010.9,7.0,1984,18.5
1671,5470.4977953597045,3,1553180400.0,9.6,3.3,340,78,9.3,5.9,1002.9,1011.6,10.0,1800,11.5
1672,5416.540319861719,3,1553184000.0,9.5,3.0,360,76,9.0,5.4,1003.8,1012.5,10.0,1908,12.0
1673,5300.745633327702,3,1553187600.0,8.2,1.8,320,73,7.9,3.6,1004.4,1013.2,10.0,1925,10.5
1674,5097.224653652887,3,1553191200.0,6.5,3.4,20,73,7.1,2.0,1005.3,1014.2,10.0,1337,6.8
1675,4883.447344798871,3,1553194800.0,5.5,2.2,20,75,6.8,1.4,1005.2,1014.1,10.0,1108,4.7
1676,4741.724581140919,3,1553198400.0,5.0,1.9,20,77,6.7,1.2,1005.5,1014.4,9.0,1003,3.8
1677,4641.805801384731,3,1553202000.0,4.6,1.3,20,73,6.2,0.1,1006.3,1015.2,10.0,1230,3.1
1678,4542.16605842377,3,1553205600.0,4.2,1.8,340,76,6.2,0.3,1007.1,1016.1,10.0,1266,3.0
1679,4440.277811583872,3,1553209200.0,4.1,1.7,320,77,6.3,0.4,1008.0,1017.0,9.0,1362,2.7
1680,4315.6464533135495,4,1553212800.0,4.1,0.8,320,78,6.4,0.6,1008.4,1017.4,10.0,1334,2.5
1681,4175.062635138806,4,1553216400.0,4.2,2.3,20,75,6.2,0.1,1008.4,1017.4,10.0,1386,2.7
1682,4067.4246495353655,4,1553220000.0,4.0,2.4,20,72,5.8,-0.6,1009.0,1018.0,10.0,1313,2.2
1683,4010.998294551875,4,1553223600.0,3.7,1.8,20,73,5.8,-0.7,1009.3,1018.3,10.0,1225,1.5
1684,4010.419823227234,4,1553227200.0,3.4,1.1,20,72,5.6,-1.1,1009.4,1018.4,9.0,1193,1.2
1685,4087.1519072666247,4,1553230800.0,2.9,1.5,20,74,5.6,-1.2,1009.8,1018.8,9.0,1059,0.8
1686,4230.891904242415,4,1553234400.0,2.7,1.6,50,77,5.7,-0.9,1010.4,1019.4,9.0,1034,1.3
1687,4486.221151638357,4,1553238000.0,2.8,1.9,20,73,5.5,-1.5,1010.9,1019.9,9.0,1106,1.7
1688,4892.140361494133,4,1553241600.0,3.0,2.5,20,71,5.4,-1.7,1011.1,1020.1,9.0,1292,3.3
1689,5275.817353941362,4,1553245200.0,3.7,1.9,360,66,5.3,-2.0,1011.9,1020.9,9.0,1756,6.1
1690,5467.1340700855835,4,1553248800.0,4.7,2.2,340,60,5.1,-2.4,1012.4,1021.4,7.0,1961,11.9
1691,5489.518957604213,4,1553252400.0,5.9,2.0,360,54,5.0,-2.7,1011.8,1020.8,3.0,1974,17.8
1692,5466.97462517856,4,1553256000.0,8.4,2.2,360,52,5.7,-0.9,1011.4,1020.3,0.0,2000,21.4
1693,5497.058536576681,4,1553259600.0,8.3,2.5,340,44,4.8,-3.2,1010.6,1019.4,1.0,2000,21.9
1694,5543.63022134598,4,1553263200.0,9.8,3.6,20,41,5.0,-2.8,1009.8,1018.6,0.0,2000,22.3
1695,5526.812222135342,4,1553266800.0,9.2,2.5,340,37,4.3,-4.7,1009.9,1018.7,0.0,2000,20.9
