거래일,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2017-04-01,55470.85006,52964.37139,52099.56176,52218.61496,53356.88465,54332.30251,54647.50573,55056.0276,55149.37179,54877.81671,55091.93099,54450.092,51960.20494,52724.98818,52728.17518,52226.54014,52119.19204,51517.34855,52471.62896,54205.57498,54142.30895,53800.52273,54326.07985,55284.638
2017-04-02,51942.4753,49312.43554,48554.41399,48663.08216,48768.89685,49038.14287,49148.84625,48719.62556,48496.33913,48370.24921,48559.89229,47989.34308,47311.92069,46964.2035,46711.13591,46959.17586,47445.18035,48241.91268,49764.44349,52246.9889,52701.47372,52472.94179,52731.00282,52640.13129
2017-04-03,49279.41014,48075.31608,47882.64269,48667.09194,49587.95437,51409.63341,55613.37682,59905.54736,61210.95827,62086.10401,61874.46036,60760.66953,58076.94077,58682.14495,59331.9129,59221.79687,59900.87765,59807.4165,60360.22224,61490.53977,60277.06984,58988.28076,58575.88946,58398.51397
2017-04-04,54595.84167,52899.23079,53088.39469,53556.60325,54517.34893,56376.6114,57757.62779,59042.21079,62076.80967,62363.33146,61634.14816,60361.11823,56676.42115,58614.7257,59697.2204,59463.8662,60150.17273,59950.72851,60660.38975,61637.26294,60222.51259,58766.44977,57971.47182,57871.96375
2017-04-05,54098.03837,52988.40395,52401.60115,52401.85208,52948.63588,54378.69292,57106.1551,60201.84878,62912.91029,64048.32342,63988.45871,63305.04592,59758.23454,62761.3379,63954.72133,63738.19773,64021.74935,62867.99246,61849.48017,61389.33665,60185.89989,59094.17625,58600.91312,58611.54762
2017-04-06,55001.32939,53227.52953,52918.03705,53009.30017,54061.78706,56138.64818,57899.56501,59487.44123,63088.26091,64624.25539,64608.37187,64091.70806,60234.25672,62453.59151,62897.49098,62386.00697,62692.563,62324.94089,62122.88655,62502.84812,60991.08978,59446.74173,58803.39379,58732.16916
2017-04-07,54582.51831,52682.55042,52624.15387,52284.99298,52749.58527,54006.61337,56201.10977,58416.34191,61388.93204,61648.06167,60781.70473,59655.60567,56843.38707,58038.50364,58865.50938,58868.74671,59263.45587,58946.6294,59098.15033,60298.68741,59350.01246,57950.63645,57355.52373,57253.74734
2017-04-08,53166.54181,50960.32376,50689.5981,50962.79625,50788.05229,50877.7049,51492.22621,52008.24211,53237.67032,53483.23671,53243.07307,52418.58255,51178.60654,51569.9621,51767.68469,51889.00118,51820.26055,51300.11672,51413.39553,52764.28894,52739.42442,52337.49656,52264.6459,52425.26692
2017-04-09,48865.1578,46536.81657,45706.13396,45739.34385,46042.83599,46269.39354,46621.43199,46838.20067,47403.52923,47823.81433,48352.09152,48259.79917,48166.84853,48215.517,48226.49164,48077.01819,48308.24895,48119.42512,49125.80873,50993.30805,51222.91054,50940.67169,50949.93137,50241.83526
2017-04-10,46948.26801,46175.09174,46536.53177,46863.34427,48280.65836,50394.68363,52821.72835,55494.76209,58557.51589,59700.74683,59667.46817,58829.38795,55494.94922,57551.98552,58668.30105,58921.72974,59693.99193,59490.60078,59705.65008,60257.42307,59014.5335,57663.06053,56835.75259,56435.39269
2017-04-11,52206.68415,50639.02885,50846.22145,50946.41332,51611.51174,52336.9875,54920.19111,57732.90832,61720.16455,62341.05519,61448.93471,60235.33464,56653.7627,58339.13974,59169.27309,59045.09297,59480.60496,59265.87693,59697.25718,60944.16072,60135.07238,58659.55621,57545.85712,57031.41697
2017-04-12,53027.23416,51831.77197,51703.39344,51819.10249,52315.27443,53641.99913,56015.05484,57577.78834,60019.56751,60683.36333,60205.31119,59235.33538,56103.32604,57932.43377,58907.28655,58758.30237,59443.044,59070.58192,59056.43292,60278.57132,59283.23712,58228.86251,57400.11563,57181.09345
2017-04-13,53393.71834,52797.92162,52600.63917,52659.40719,52772.3569,53957.529,55613.92082,57706.2312,60064.40844,60508.73762,59941.1586,59034.46713,55809.02885,58117.4496,59011.91172,58872.41082,59354.20823,59070.38308,59443.05524,60574.68337,59474.77887,58017.40382,57017.26766,56776.91748
2017-04-14,53459.8166,52396.40004,51694.62243,51837.43346,52521.9345,54007.81471,55942.55299,57390.55715,59480.13296,59953.98418,60022.60614,59654.50085,56863.33226,59954.70549,60609.24553,60244.78836,60449.77188,59569.72746,59224.14685,59688.5216,58645.14557,57417.13263,56840.28994,56704.59246
2017-04-15,52718.04743,50331.22842,49886.41659,50202.71369,50576.57161,51302.09161,51851.27786,52125.95117,52531.14849,52460.17297,52699.30742,52037.51986,50370.33704,51110.37055,51286.10403,50921.29922,50682.60031,49945.53832,50445.65433,52146.27957,52284.67633,51831.47788,51525.51287,51439.84531
2017-04-16,48027.40253,46267.41717,46417.22455,46378.6273,46548.61745,46568.99174,46043.20379,45853.08323,45578.27047,45858.45249,46132.7437,45923.11415,45928.38182,46442.79539,46798.87134,47060.40575,47319.88071,47811.26556,48961.52357,50707.60677,50919.3363,50492.61732,50037.42352,48964.85514
2017-04-17,45676.37413,45194.59284,45582.15837,46457.51009,47122.20417,48721.57419,51805.92225,55571.4624,59131.56511,61808.67909,62107.48838,61955.24073,58716.54227,61793.79947,62615.98663,62069.41318,61519.10344,60364.08516,59900.56684,60117.90504,58844.32424,57498.53949,56647.6755,56278.60022
2017-04-18,52171.51945,50032.59749,49815.06983,50228.2191,51544.57021,53437.91706,55790.25115,57163.64092,59142.71732,59838.60955,59426.45009,59115.22667,56573.13959,59226.88493,60913.90162,61144.92999,61400.11299,60174.61136,59896.99515,60366.5883,59174.36006,57873.29739,56959.87385,56943.61905
2017-04-19,53192.40664,51708.19167,51331.20722,51286.88774,51895.48746,53455.61106,55458.56916,56798.36067,59090.65822,59609.46534,59182.11476,58295.99144,54980.4292,57239.64001,58256.01535,58269.1265,58812.72584,58123.15653,57981.77537,59130.84106,58611.91452,57604.64641,56825.31545,56421.95471
2017-04-20,52786.65219,51570.10163,51378.63376,51237.45408,51691.96051,52858.67282,54698.70115,56701.65271,60049.1587,61406.51059,61685.42408,61348.322,57740.58245,60525.30815,61561.98655,61143.43943,61277.81242,60575.13585,60099.42708,60639.39264,59437.51554,57915.12923,57010.02526,56687.37259
2017-04-21,53062.08542,51346.17076,50767.18399,51015.36543,51423.32611,52983.36492,55540.59829,57365.53774,59359.18064,59939.89392,59595.85348,58717.29763,56264.38169,57808.59485,58779.68719,58788.25584,59157.79027,58685.38903,58265.56011,59067.31822,58390.73885,57159.34916,56401.26512,56229.88116
2017-04-22,52742.15045,51190.86151,50511.34237,50245.87394,50653.88087,51476.38097,51764.58216,51197.12548,52228.41981,52280.56492,52372.36025,52020.60901,50337.69378,51119.97985,51396.49175,50937.89486,50628.08826,49957.11038,50474.33901,52173.46334,52533.19468,52077.25654,51766.02832,51906.11252
2017-04-23,48555.06421,46778.46415,46816.34535,46862.05961,46747.0485,46792.16011,46975.9428,46377.43664,46652.59512,46934.48362,47071.6624,46906.38119,46583.85393,46611.82974,46294.38477,46456.50401,46886.68501,47213.37177,48214.78505,50194.50277,50866.38892,50557.29795,50329.3143,49410.72533
2017-04-24,46644.40799,46201.98694,45688.99735,45547.39245,46337.45333,48110.18685,51489.77683,53703.75679,56603.46861,58222.02541,58453.88913,58155.52246,54927.5235,57493.8696,58712.20548,58779.19079,59236.82269,58766.58847,58903.10692,59838.33234,58848.78215,57382.08063,56274.59909,55825.06164
2017-04-25,51766.58828,50518.29733,50594.91089,50421.57356,51320.60692,52332.10816,54493.99272,56694.59648,59321.53739,60219.55974,60049.44752,59491.47259,57107.3666,59331.31239,60526.57715,60381.96102,60683.49189,59969.2895,59983.002,60394.89433,59340.56931,57609.79761,56312.53727,55806.56035
2017-04-26,51672.42398,49866.07029,50164.62638,50162.96286,50599.7978,52123.37723,54391.87801,56334.07884,59280.55634,60081.08794,60087.89705,59310.33411,56124.17672,58395.41777,59393.46524,58993.2098,59449.42433,58553.22897,58208.14074,59324.63488,58945.29026,57564.39335,56456.06969,55972.20239
2017-04-27,52107.56135,50837.5286,51026.11495,51028.83414,51776.0215,53322.18343,55373.78287,56590.76413,59006.95935,59793.46951,59490.53902,58863.1974,55532.21941,57963.78425,59331.79225,59280.76213,59858.27796,59525.01036,59552.35378,60601.64421,59956.6813,58326.27452,57249.76573,56750.60581
2017-04-28,53221.06362,52416.14242,52222.41779,51907.39132,52664.84167,53850.65305,55539.97615,56687.23617,59153.82606,59804.93872,59665.2214,58972.1884,55928.22785,58133.72576,59261.78475,59221.5066,60016.64131,59209.77655,58863.5616,59600.37304,58949.0895,57713.17177,56774.07783,55943.64254
2017-04-29,52453.61052,51534.82281,51343.2862,51253.71329,51569.11065,52179.57168,52477.37115,52340.82852,52448.96798,52756.95705,52928.51918,52387.28184,50788.78669,51659.38235,51924.53218,51570.58369,51288.15998,50480.71273,50777.90278,52085.13845,52461.44076,51907.57228,51433.54482,51327.77046
2017-04-30,48481.61385,47564.39892,46759.72317,46593.45351,46737.11331,46583.21467,46638.19835,46169.11101,46196.60654,46012.06843,46460.0225,46341.18724,45997.36636,46841.1696,47109.02639,47155.92787,47656.58104,48093.31564,48968.19784,50614.68356,50955.52262,50406.47101,49790.93051,48490.38902
2017-05-01,46223.3968,45613.07254,45285.52484,45146.48683,45725.86513,47271.47836,48725.8409,49861.48023,50362.80738,50818.39228,51268.82832,51275.30853,50232.14609,51007.74772,51751.19774,51866.16766,52092.81085,51887.7391,52127.40936,53297.18682,53154.90771,52157.19114,50915.89548,50291.88988
2017-05-02,47331.52301,45679.77472,45382.77931,45668.39105,46543.36918,48125.12689,49853.61782,51831.70368,55472.00925,56716.07878,57024.46235,56715.79393,54946.47337,56843.31991,57929.96779,57957.65896,58318.29943,57649.53607,57283.96866,57750.32694,56950.18825,55455.70209,54155.26701,53491.40072
2017-05-03,50196.91205,48632.80219,48207.42003,48521.71026,47695.13967,48012.55333,49482.77004,50272.5741,52463.75531,53884.07978,54437.74299,54549.15917,53390.90495,54392.91763,55100.84902,55078.83464,55245.06577,54591.01662,54451.59699,55815.8437,55848.15134,54756.7451,53648.36424,52196.0885
2017-05-04,48825.91824,48217.97241,48398.61425,48350.20888,48837.06337,49724.40132,51312.41308,52521.98997,54060.10287,54859.2585,55509.48055,55364.65002,53085.76524,55570.83038,56649.7192,56748.64494,56906.3807,56051.12899,55357.87716,55871.75248,55247.67019,53823.17708,52671.03715,52271.73867
2017-05-05,48983.40761,48104.77693,48407.76047,48166.68192,48382.24745,48509.01929,48984.70474,49146.43461,49502.03424,50655.457,51428.1298,51650.70338,50665.37381,52067.35197,52330.36961,52238.74696,52124.91034,51746.96623,51852.75266,52964.13342,53016.89697,52076.96758,51228.97017,49991.07279
2017-05-06,46999.28399,45864.02701,45760.80916,45423.10817,45390.41574,45511.66238,45837.87529,46152.22515,46846.51391,46906.89331,47373.30824,47344.11992,46891.00487,47123.57264,47240.6572,47095.54016,47286.71194,47525.26164,48021.38014,49522.41875,50082.96377,49312.91745,48620.30809,48276.31022
2017-05-07,45787.48352,44933.72985,44436.89846,44180.81716,44398.54673,44340.73908,44481.09366,44647.49426,44753.19502,45098.21363,45481.76968,45562.19181,45650.55244,45801.96862,45763.55719,45758.20772,46340.74333,47290.18641,48190.02247,49688.7863,50289.34236,49812.1238,49025.40037,47586.64407
2017-05-08,45667.6654,45334.11865,45270.94549,45093.88837,45559.84146,46906.41314,49235.85559,52642.72164,55608.24427,57161.78233,57857.73324,58001.02109,55347.42756,58620.38966,59881.37603,59720.00384,59892.9385,59148.37127,58433.38316,58461.10484,57528.8002,55994.47797,54741.58259,54095.46897
2017-05-09,50611.75309,49798.91811,49947.91338,50015.46884,50424.75339,50775.64526,51698.77926,52009.40989,54402.47695,56291.19426,57490.12871,57340.774,54839.58492,56903.5079,58000.79386,57606.87373,57370.76256,56537.57542,56233.06827,56559.91045,56383.01181,55182.75733,54263.73049,53696.90254
2017-05-10,50860.9989,50458.00463,50146.80664,49984.58289,50786.11229,51772.09425,53951.35755,55376.30375,59869.14678,61638.71732,61859.37685,61509.83865,57649.21975,60312.13855,61285.28374,60763.59455,60932.61109,59825.36037,59064.41455,59482.81736,59163.77593,57790.94761,56233.78605,55386.02152
2017-05-11,51743.01867,50011.94267,50228.33162,50624.95369,51256.19118,52112.44415,53841.14032,55365.428,59218.06158,60568.31959,60725.4613,60233.06188,56815.28109,60016.29267,61417.78667,61343.39095,61721.25795,60967.38445,60390.12964,60980.19304,60282.59508,58179.97961,56361.7728,55444.36132
2017-05-12,51827.3976,50433.65709,50154.9001,50624.5826,51012.15998,51908.59154,53826.98404,55677.96646,60339.1084,62359.1264,62601.50661,62087.26831,58639.26812,61127.66618,61867.86136,61358.60204,61277.5334,60508.24925,59752.27025,59869.85551,59153.14018,57433.68595,56082.62864,55579.2704
2017-05-13,51852.90528,50651.85221,50560.7146,50242.16594,50361.3862,50498.95075,51127.34267,51112.20577,52428.53701,53669.50766,54229.34407,54065.4421,52220.77982,53426.07467,54295.28338,54134.73564,53480.67485,52003.09996,51638.86517,52535.72914,52930.78891,52071.3807,51254.63113,50915.04934
2017-05-14,47968.7191,46804.41231,46378.73346,46437.04733,46785.616,46302.17597,46116.7389,46078.61816,46614.84394,47448.93395,47769.74341,47264.69811,46951.0516,46906.65894,46872.40239,46500.10426,47016.84962,47511.0675,48320.89417,49805.64383,50726.27904,50122.43377,49356.47565,48053.2461
2017-05-15,46353.09065,45825.13744,45160.46683,44971.03297,45909.55018,47512.49704,50633.19551,53207.75484,56227.63204,58430.77524,58885.27219,58650.45416,55350.44455,58475.70912,59814.27807,59825.99805,60328.05352,59549.40851,58982.72842,59311.80769,58616.36691,56890.31111,55352.85159,54716.77547
2017-05-16,51356.26019,50508.63752,50150.56843,50197.4526,50602.61685,52231.46481,54594.30345,56507.95335,58766.99831,59991.28581,60188.30219,59888.04542,56569.54701,59538.4598,60099.46096,60242.47863,60625.98033,60005.07158,59496.86199,59755.05125,59031.91631,57289.57417,55526.90969,54784.3387
2017-05-17,51481.01733,50678.9362,50768.27604,50465.20932,50791.62419,51759.94987,53512.3514,55066.93915,58764.47903,60342.62509,60607.14343,60400.12443,57686.78322,60272.4591,61710.36552,61375.90462,61548.66255,60354.09363,59126.81301,59478.91733,59124.54851,57515.12947,55674.86588,54833.54037
2017-05-18,52110.8363,51353.07459,50989.63797,50479.9256,50878.26303,51866.46715,53886.06565,55408.4521,58785.77443,60477.31018,60838.17427,60577.62029,57737.47156,60757.17396,62011.10512,61814.82583,62185.61205,61139.44991,60535.8917,60655.0979,59947.65285,57944.9317,55938.16473,55067.28305
2017-05-19,51600.47925,50598.27344,50460.0609,50335.18558,50607.9609,51474.799,52928.6548,55105.55132,58694.24494,60079.87672,60668.91349,60521.34777,57996.7465,60995.46337,62298.71141,62289.75508,62551.08439,61022.04335,59697.72242,59588.26187,59220.38614,57454.69651,55644.82431,54719.08255
2017-05-20,51338.69847,50022.79362,49743.52863,49570.38587,49763.59236,50064.31433,50434.08371,50826.2847,52489.48997,53569.8292,54401.90778,54557.00024,52609.39413,54339.82275,54718.53841,54097.15446,53379.2827,52109.89304,51914.8713,52722.92343,53231.76768,52106.27766,50772.79215,50165.02237
2017-05-21,47240.35308,46001.89071,45822.41131,46241.73452,46644.84092,47044.7587,47660.12541,47487.19725,47805.38042,48325.04768,48638.70636,48166.79343,47829.17091,48472.60321,48721.39675,48864.93993,49205.24402,49825.40893,50586.51119,51709.81292,52607.39388,51618.80047,50396.51919,48718.90319
2017-05-22,46174.72684,45762.51597,45742.03024,46144.62747,46579.05017,47916.4268,50750.08904,53645.94343,57751.21326,60527.17064,61667.15325,61749.65451,58677.65623,62140.37592,63478.70778,63358.71588,63781.58213,62652.35083,61591.59805,61367.41222,60468.96877,57999.18845,55743.73795,54503.65569
2017-05-23,51535.04911,51062.48987,50564.82318,50504.51568,50811.1571,51843.54917,53907.89424,55950.51785,59651.56265,61451.47877,62324.49907,62365.41987,59202.51579,62559.45052,63910.6558,63765.27201,63977.93792,62619.57215,61660.04546,61330.03222,60312.41414,58151.60359,56112.2853,54958.23028
2017-05-24,51510.15486,50807.84954,50885.34141,50741.22686,50988.90933,51985.76892,54387.3438,57030.65093,60129.54933,62295.97691,63002.39029,62881.89922,59421.82975,62734.30685,64006.66285,63683.72099,63652.00691,62144.67734,60646.1107,60515.93245,59971.0604,58051.46427,55944.42251,54655.75243
2017-05-25,51098.62024,50182.81449,50368.21559,50154.71057,50556.19964,51291.22646,53444.38463,55151.76643,59591.16586,61522.58951,62166.03738,61906.52613,58645.09222,61705.60724,62956.76727,62805.1852,62999.48996,61739.83788,60682.8815,60195.41807,59777.06397,57805.22235,55909.18808,54636.95485
2017-05-26,50769.61826,49660.54488,49560.95941,49310.66931,49719.38337,50898.20018,53527.82168,54954.78709,58185.66455,59761.81679,59935.12122,59794.58295,57497.08665,59405.16766,60536.16653,60275.024,60462.4928,59308.87222,58376.06588,58407.29738,58413.56181,56749.58402,55087.71944,54486.66009
2017-05-27,50762.26235,49482.42239,49373.818,49072.98659,49212.02016,49174.02816,49653.31657,50348.24786,51889.74738,53079.54865,53751.73195,53597.85489,51661.15412,53079.78514,53321.54481,53099.09531,52886.38692,51557.57939,51588.44205,52166.51636,52915.83688,52039.08652,50782.32071,50116.29983
2017-05-28,47584.87425,46403.81384,46111.71685,46194.95822,46184.08559,46339.94172,47091.83785,47010.58752,47203.75072,47517.24758,46971.08772,47222.05953,47068.49476,47845.58503,48310.53045,48669.40303,49191.21279,49705.50093,50374.36868,51353.39106,52200.62528,51082.39121,49873.9954,48026.5761
2017-05-29,45874.29439,45426.77411,45477.75358,45885.5601,46534.15457,47620.88267,50796.54019,54732.99114,58102.23433,60971.12597,62305.2096,62858.04604,59988.12633,63683.80271,65296.05084,65291.68147,65545.53425,64150.18206,62780.08303,62153.98156,60901.27567,58545.71036,56174.43417,55012.25972
2017-05-30,51332.43064,50103.80365,50062.42489,50388.33702,50539.03222,51210.54865,53721.01207,56944.12443,60201.24481,62877.33466,63890.73605,64181.53831,60868.31504,64252.30223,66004.78009,65649.25882,65456.07486,64076.98019,62536.27161,62079.7348,61217.69621,58702.8221,56287.41881,55210.63251
2017-05-31,51992.57676,51250.15387,50829.88305,50419.90687,50422.74802,51030.6073,53565.14991,56712.61881,60364.4512,62600.6672,63529.76197,63702.24461,60734.85926,64297.37973,65599.04725,65228.90939,65231.40967,63552.68064,61791.23347,61437.29707,60720.55018,58794.29161,56139.75986,54905.70971
